isbn13,region,retailer,asin,title_name,authors,sales_rank,list_price,print_list_price,price,currency,rating,categories,pages,hours_to_read,total_words,publisher,release_date,imprint,isbn,language,download_options,supported_devices,timestamp,url
9780369712592,US,Kobo US,,One Night with the Sicilian Surgeon,Tina Beckett,90404,,,4.990,USD,0,"Romance, Contemporary",192,3 - 4,50k,Harlequin,"February 22, 2022",Harlequin Medical Romances,9780369712592,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:17,https://www.kobo.com/us/en/ebook/one-night-with-the-sicilian-surgeon
9780369712622,US,Kobo US,,Falling for Her Off-Limits Boss,Luana DaRosa,90406,,,4.990,USD,0,"Romance, Fiction & Literature, Contemporary",192,4 - 5,58k,Harlequin,"February 22, 2022",Harlequin Medical Romances,9780369712622,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:05,https://www.kobo.com/us/en/ebook/falling-for-her-off-limits-boss
9780369712196,US,Kobo US,,Twins for the Neurosurgeon,Louisa Heaton,15454,,,4.990,USD,0,"Family Life, Fiction & Literature, Romance",192,3 - 4,52k,Harlequin,"September 28, 2021",Harlequin Medical Romances,9780369712196,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:08,https://www.kobo.com/us/en/ebook/twins-for-the-neurosurgeon
9780369711335,US,Kobo US,,The Viscount's Christmas Proposal,Carol Arens,26558,,,4.990,USD,,"Historical, Romance, Fiction & Literature",288,5 - 6,74k,Harlequin,"October 26, 2021",Harlequin Historical,9780369711335,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:03:46,https://www.kobo.com/us/en/ebook/the-viscount-s-christmas-proposal
9780369711861,US,Kobo US,,Lady Rachel's Dangerous Duke,Christine Merrill,9133,,,4.990,USD,0,"Historical, Family Life, Fiction & Literature, Romance",288,5 - 6,68k,Harlequin,"May 24, 2022",Harlequin Historical,9780369711861,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:16,https://www.kobo.com/us/en/ebook/lady-rachel-s-dangerous-duke
9780369711847,US,Kobo US,,Harlequin Historical May 2022 - Box Set 2 of 2,Millie Adams,23854,,,11.990,USD,0,"Historical, Short Stories, Romance, Fiction & Literature",288,16 - 17,208k,Harlequin,"April 26, 2022",Harlequin Historical,9780369711847,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:03:46,https://www.kobo.com/us/en/ebook/harlequin-historical-may-2022-box-set-2-of-2
9780369712714,US,Kobo US,,Harlequin Medical Romance April 2022 - Box Set 1 of 2,Juliette Hyland,90399,,,11.990,USD,0,"Romance, Contemporary",192,12 - 13,155k,Harlequin,"March 29, 2022",Harlequin Medical Romances,9780369712714,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:54,https://www.kobo.com/us/en/ebook/harlequin-medical-romance-april-2022-box-set-1-of-2
9780369712349,US,Kobo US,,A Festive Fling in Stockholm,Scarlet Wilson,90403,,,4.990,USD,0,"Romance, Contemporary",,,,Harlequin,"November 30, 2021",Harlequin Medical Romances,9780369712349,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:02,https://www.kobo.com/us/en/ebook/a-festive-fling-in-stockholm
9780369713735,US,Kobo US,,Operation Whistleblower,Justine Davis,18698,,,4.990,USD,,"Romance, Fiction & Literature, Romantic Suspense",288,6 - 7,78k,Harlequin,"October 26, 2021",Harlequin Romantic Suspense,9780369713735,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:53,https://www.kobo.com/us/en/ebook/operation-whistleblower
9780369711410,US,Kobo US,,The Knight's Convenient Alliance,Melissa Oliver,1874,,,4.990,USD,0,"Historical, Family Life, Fiction & Literature, Romance",,,,Harlequin,"November 30, 2021",Harlequin Historical,9780369711410,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:52,https://www.kobo.com/us/en/ebook/the-knight-s-convenient-alliance
9780369712721,US,Kobo US,,Harlequin Medical Romance April 2022 - Box Set 2 of 2,Amy Ruttan,90416,,,11.990,USD,4.0,"Romance, Contemporary",192,11 - 12,143k,Harlequin,"March 29, 2022",Harlequin Medical Romances,9780369712721,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:03:37,https://www.kobo.com/us/en/ebook/harlequin-medical-romance-april-2022-box-set-2-of-2
9780369712929,US,Kobo US,,Falling for the Sardinian Baron,Rosanna Battigelli,28641,,,4.990,USD,0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",256,3 - 4,52k,Harlequin,"July 27, 2021",Harlequin Romance,9780369712929,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:05,https://www.kobo.com/us/en/ebook/falling-for-the-sardinian-baron
9780369711984,US,Kobo US,,The Paramedic's Secret Son,Rachel Dove,220847,,,4.990,USD,1.5,"Romance, Fiction & Literature",192,3 - 4,52k,Harlequin,"June 29, 2021",Harlequin Medical Romances,9780369711984,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:23,https://www.kobo.com/us/en/ebook/the-paramedic-s-secret-son
9780369711939,US,Kobo US,,How to Win the Surgeon's Heart,Tina Beckett,220866,,,4.990,USD,0,"Romance, Fiction & Literature",192,4 - 5,54k,Harlequin,"June 29, 2021",Harlequin Medical Romances,9780369711939,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:08:21,https://www.kobo.com/us/en/ebook/how-to-win-the-surgeon-s-heart
9780369712431,US,Kobo US,,Marriage Miracle in Emergency,Scarlet Wilson,90391,,,4.990,USD,0,"Romance, Contemporary",192,4 - 5,59k,Harlequin,"December 28, 2021",Harlequin Medical Romances,9780369712431,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:25,https://www.kobo.com/us/en/ebook/marriage-miracle-in-emergency
9780369712882,US,Kobo US,,Harlequin Medical Romance June 2022 - Box Set 2 of 2,Annie O'Neil,23863,,,11.990,USD,0,"Short Stories, Romance, Fiction & Literature, Contemporary",192,12 - 13,158k,Harlequin,"May 24, 2022",Harlequin Medical Romances,9780369712882,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:10,https://www.kobo.com/us/en/ebook/harlequin-medical-romance-june-2022-box-set-2-of-2
9780369712554,US,Kobo US,,Harlequin Medical Romance February 2022 - Box Set 1 of 2,Ann McIntosh,90403,,,11.990,USD,0,"Romance, Contemporary",,,,Harlequin,"January 25, 2022",Harlequin Medical Romances,9780369712554,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:16,https://www.kobo.com/us/en/ebook/harlequin-medical-romance-february-2022-box-set-1-of-2
9780369712660,US,Kobo US,,Neonatal Doc on Her Doorstep,Scarlet Wilson,90409,,,4.990,USD,,"Romance, Contemporary",192,3 - 4,52k,Harlequin,"March 29, 2022",Harlequin Medical Romances,9780369712660,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:03:52,https://www.kobo.com/us/en/ebook/neonatal-doc-on-her-doorstep
9780369713292,US,Kobo US,,Their Second Chance Miracle,Sophie Pembroke,15458,,,4.990,USD,0,"Family Life, Fiction & Literature, Contemporary, Romance",256,3 - 4,48k,Harlequin,"March 29, 2022",Harlequin Romance,9780369713292,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:23,https://www.kobo.com/us/en/ebook/their-second-chance-miracle
9780369712219,US,Kobo US,,Reawakened at the South Pole,Juliette Hyland,15448,,,4.990,USD,4.0,"Family Life, Fiction & Literature, Romance",,,,Harlequin,"September 28, 2021",Harlequin Medical Romances,9780369712219,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:03:56,https://www.kobo.com/us/en/ebook/reawakened-at-the-south-pole
9780369712561,US,Kobo US,,Harlequin Medical Romance Febraury 2022 - Box Set 2 of 2,Caroline Anderson,90410,,,11.990,USD,4.0,"Romance, Contemporary",192,12 - 13,152k,Harlequin,"January 25, 2022",Harlequin Medical Romances,9780369712561,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:01,https://www.kobo.com/us/en/ebook/harlequin-medical-romance-febraury-2022-box-set-2-of-2
9780369713384,US,Kobo US,,Harlequin Romance May 2022 Box Set,Susan Meier,23859,,,15.990,USD,0,"Short Stories, Romance, Fiction & Literature, Contemporary",256,16 - 17,202k,Harlequin,"April 26, 2022",Harlequin Romance,9780369713384,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:08,https://www.kobo.com/us/en/ebook/harlequin-romance-may-2022-box-set
9780369712752,US,Kobo US,,Shock Baby for the Doctor,Charlotte Hawkes,90407,,,4.990,USD,0,"Romance, Contemporary",192,4 - 5,58k,Harlequin,"April 26, 2022",Harlequin Medical Romances,9780369712752,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:59,https://www.kobo.com/us/en/ebook/shock-baby-for-the-doctor
9780369711809,US,Kobo US,,The Duke's Forbidden Ward,Millie Adams,9143,,,4.990,USD,4.0,"Historical, Family Life, Fiction & Literature, Romance",288,5 - 6,69k,Harlequin,"April 26, 2022",Harlequin Historical,9780369711809,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:59,https://www.kobo.com/us/en/ebook/the-duke-s-forbidden-ward
9780369712271,US,Kobo US,,A Gift to Change His Life,Emily Forbes,90410,,,4.990,USD,,"Romance, Contemporary",192,3 - 4,47k,Harlequin,"October 26, 2021",Harlequin Medical Romances,9780369712271,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:03:47,https://www.kobo.com/us/en/ebook/a-gift-to-change-his-life
9780369712288,US,Kobo US,,Costa Rican Fling with the Doc,Traci Douglass,90404,,,4.990,USD,4.0,"Romance, Contemporary",192,3 - 4,52k,Harlequin,"October 26, 2021",Harlequin Medical Romances,9780369712288,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:13,https://www.kobo.com/us/en/ebook/costa-rican-fling-with-the-doc
9780369712844,US,Kobo US,,The Midwife from His Past,Julie Danvers,90419,,,4.990,USD,0,"Romance, Contemporary",192,4 - 5,56k,Harlequin,"May 24, 2022",Harlequin Medical Romances,9780369712844,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:08:29,https://www.kobo.com/us/en/ebook/the-midwife-from-his-past
9780369712127,US,Kobo US,,Baby Miracle for the ER Doc,Kate Hardy,10144,,,4.990,USD,0,"Family Life, Fiction & Literature, Romance",192,3 - 4,53k,Harlequin,"August 24, 2021",Harlequin Medical Romances,9780369712127,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:31,https://www.kobo.com/us/en/ebook/baby-miracle-for-the-er-doc
9780369713162,US,Kobo US,,The Secret Casseveti Baby,Nina Milne,8490,,,4.990,USD,4.0,"Romance, Contemporary",256,4 - 5,54k,Harlequin,"December 28, 2021",Harlequin Romance,9780369713162,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:46,https://www.kobo.com/us/en/ebook/the-secret-casseveti-baby
9780369712998,US,Kobo US,,Indonesian Date with the Single Dad,Jessica Gilmore,15454,,,4.990,USD,0,"Family Life, Fiction & Literature, Contemporary, Romance",256,4 - 5,55k,Harlequin,"September 28, 2021",Harlequin Romance,9780369712998,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:25,https://www.kobo.com/us/en/ebook/indonesian-date-with-the-single-dad
9780369712448,US,Kobo US,,Taking a Chance on the Best Man,Fiona McArthur,90411,,,4.990,USD,0,"Romance, Contemporary",192,4 - 5,56k,Harlequin,"December 28, 2021",Harlequin Medical Romances,9780369712448,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:03:59,https://www.kobo.com/us/en/ebook/taking-a-chance-on-the-best-man
9780369712134,US,Kobo US,,Hawaiian Medic to Rescue His Heart,Annie O'Neil,15455,,,4.990,USD,0,"Family Life, Fiction & Literature, Romance",192,4 - 5,56k,Harlequin,"August 24, 2021",Harlequin Medical Romances,9780369712134,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:06,https://www.kobo.com/us/en/ebook/hawaiian-medic-to-rescue-his-heart
9780369712172,US,Kobo US,,Starting Over with the Single Dad,Tina Beckett,15455,,,4.990,USD,0,"Family Life, Fiction & Literature, Romance",192,3 - 4,52k,Harlequin,"September 28, 2021",Harlequin Medical Romances,9780369712172,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:08,https://www.kobo.com/us/en/ebook/starting-over-with-the-single-dad
9780369712103,US,Kobo US,,Healing Her Brooding Island Hero,Marion Lennox,15455,,,4.990,USD,0,"Family Life, Fiction & Literature, Romance",192,4 - 5,55k,Harlequin,"August 24, 2021",Harlequin Medical Romances,9780369712103,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:13,https://www.kobo.com/us/en/ebook/healing-her-brooding-island-hero
9780369713261,US,Kobo US,,One Week in Venice with the CEO,Kate Hardy,10145,,,4.990,USD,0,"Family Life, Fiction & Literature, Contemporary, Romance",256,4 - 5,58k,Harlequin,"February 22, 2022",Harlequin Romance,9780369713261,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:06,https://www.kobo.com/us/en/ebook/one-week-in-venice-with-the-ceo
9780369712394,US,Kobo US,,Harlequin Medical Romance December 2021 - Box Set 1 of 2,Allie Kincheloe,23861,,,11.990,USD,0,"Short Stories, Romance, Fiction & Literature",192,12 - 13,158k,Harlequin,"November 30, 2021",Harlequin Medical Romances,9780369712394,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:06,https://www.kobo.com/us/en/ebook/harlequin-medical-romance-december-2021-box-set-1-of-2
9780369713131,US,Kobo US,,Harlequin Romance December 2021 Box Set,Ellie Darkins,23864,,,15.990,USD,0,"Short Stories, Romance, Fiction & Literature, Contemporary",256,16 - 17,201k,Harlequin,"November 30, 2021",Harlequin Romance,9780369713131,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:03:58,https://www.kobo.com/us/en/ebook/harlequin-romance-december-2021-box-set
9780369712950,US,Kobo US,,Falling for Her Convenient Groom,Jennifer Faye,28642,,,4.990,USD,0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",256,4 - 5,55k,Harlequin,"August 24, 2021",Harlequin Romance,9780369712950,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:23,https://www.kobo.com/us/en/ebook/falling-for-her-convenient-groom
9780369712226,US,Kobo US,,Reunited by Her Twin Revelation,Shelley Rivers,15458,,,4.990,USD,0,"Family Life, Fiction & Literature, Romance",192,3 - 4,50k,Harlequin,"September 28, 2021",Harlequin Medical Romances,9780369712226,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:12,https://www.kobo.com/us/en/ebook/reunited-by-her-twin-revelation
9780369713490,US,Kobo US,,The Farmer Next Door,Patricia Davids,8372,,,4.990,USD,4.75,"Inspired Romance, Romance, Contemporary",224,4 - 5,60k,Harlequin,"May 10, 2021",Love Inspired,9780369713490,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:08:35,https://www.kobo.com/us/en/ebook/the-farmer-next-door-3
9780369713025,US,Kobo US,,Cinderella and the Brooding Billionaire,Michelle Douglas,90403,,,4.990,USD,5.0,"Romance, Fiction & Literature, Contemporary",256,4 - 5,57k,Harlequin,"September 28, 2021",Harlequin Romance,9780369713025,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:38,https://www.kobo.com/us/en/ebook/cinderella-and-the-brooding-billionaire
9780369712097,US,Kobo US,,Unlocking the Doctor's Secrets,Carol Marinelli,10144,,,4.990,USD,0,"Family Life, Fiction & Literature, Romance",192,3 - 4,50k,Harlequin,"August 24, 2021",Harlequin Medical Romances,9780369712097,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:51,https://www.kobo.com/us/en/ebook/unlocking-the-doctor-s-secrets
9780369713728,US,Kobo US,,Uncovering Colton's Family Secret,Linda O. Johnston,20708,,,5.990,USD,5.0,"Romance, Contemporary, Romantic Suspense",288,5 - 6,77k,Harlequin,"October 26, 2021",Harlequin Romantic Suspense,9780369713728,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:35,https://www.kobo.com/us/en/ebook/uncovering-colton-s-family-secret
9780369713391,US,Kobo US,,Second Chance with His Princess,Rebecca Winters,28639,,,4.990,USD,0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",256,3 - 4,48k,Harlequin,"May 24, 2022",Harlequin Romance,9780369713391,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:06,https://www.kobo.com/us/en/ebook/second-chance-with-his-princess
9780369713209,US,Kobo US,,A Proposal in Provence,Donna Alward,28637,,,4.990,USD,5.0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",256,4 - 5,57k,Harlequin,"January 25, 2022",Harlequin Romance,9780369713209,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:12,https://www.kobo.com/us/en/ebook/a-proposal-in-provence
9780369713353,US,Kobo US,,Cinderella and the Vicomte,Jessica Gilmore,90398,,,4.990,USD,0,"Romance, Contemporary",256,3 - 4,50k,Harlequin,"April 26, 2022",Harlequin Romance,9780369713353,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:15,https://www.kobo.com/us/en/ebook/cinderella-and-the-vicomte
9780369712837,US,Kobo US,,The Doctor She Should Resist,Amy Ruttan,90393,,,4.990,USD,0,"Romance, Contemporary",192,4 - 5,56k,Harlequin,"May 24, 2022",Harlequin Medical Romances,9780369712837,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:14,https://www.kobo.com/us/en/ebook/the-doctor-she-should-resist
9780369713759,US,Kobo US,,Harlequin Romantic Suspense November 2021 Box Set,Cindy Dees,33236,,,14.990,USD,3.5,"Thrillers, Romance, Mystery & Suspense, Romantic Suspense, Contemporary",288,24 - 26,295k,Harlequin,"October 26, 2021",Harlequin Romantic Suspense,9780369713759,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:19,https://www.kobo.com/us/en/ebook/harlequin-romantic-suspense-november-2021-box-set
9780369713698,US,Kobo US,,Harlequin Romantic Suspense October 2021 Box Set,Linda Warren,33250,,,14.990,USD,4.75,"Thrillers, Romance, Mystery & Suspense, Romantic Suspense, Contemporary",288,23 - 25,291k,Harlequin,"September 28, 2021",Harlequin Romantic Suspense,9780369713698,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:12,https://www.kobo.com/us/en/ebook/harlequin-romantic-suspense-october-2021-box-set
9780369712899,US,Kobo US,,Surprise Reunion with His Cinderella,Rachael Stewart,90413,,,4.990,USD,0,"Romance, Fiction & Literature, Contemporary",256,4 - 5,56k,Harlequin,"July 27, 2021",Harlequin Romance,9780369712899,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:12,https://www.kobo.com/us/en/ebook/surprise-reunion-with-his-cinderella
9780369713322,US,Kobo US,,Finding Forever on Their Island Paradise,Therese Beharrie,15455,,,4.990,USD,5.0,"Family Life, Fiction & Literature, Contemporary, Romance",256,4 - 5,55k,Harlequin,"March 29, 2022",Harlequin Romance,9780369713322,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:07,https://www.kobo.com/us/en/ebook/finding-forever-on-their-island-paradise
9780369713339,US,Kobo US,,Harlequin Romance April 2022 Box Set,Sophie Pembroke,15455,,,15.990,USD,4.0,"Family Life, Fiction & Literature, Contemporary, Romance",256,16 - 17,199k,Harlequin,"March 29, 2022",Harlequin Romance,9780369713339,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:34,https://www.kobo.com/us/en/ebook/harlequin-romance-april-2022-box-set
9780369712868,US,Kobo US,,The Vet's Unexpected Houseguest,Juliette Hyland,90397,,,4.990,USD,0,"Romance, Contemporary",192,4 - 5,57k,Harlequin,"May 24, 2022",Harlequin Medical Romances,9780369712868,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:18,https://www.kobo.com/us/en/ebook/the-vet-s-unexpected-houseguest
9780369712851,US,Kobo US,,Surgeon's Second Chance in Florence,Kate Hardy,90410,,,4.990,USD,0,"Romance, Contemporary",192,3 - 4,52k,Harlequin,"May 24, 2022",Harlequin Medical Romances,9780369712851,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:08:41,https://www.kobo.com/us/en/ebook/surgeon-s-second-chance-in-florence
9780369712608,US,Kobo US,,From the Night Shift to Forever,Annie Claydon,90391,,,4.990,USD,0,"Romance, Contemporary",192,4 - 5,56k,Harlequin,"February 22, 2022",Harlequin Medical Romances,9780369712608,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:45,https://www.kobo.com/us/en/ebook/from-the-night-shift-to-forever
9780369713742,US,Kobo US,,Under the Rancher's Protection,Addison Fox,13061,,,4.990,USD,0,"Romance, Fiction & Literature, Westerns, Romantic Suspense",288,5 - 6,77k,Harlequin,"October 26, 2021",Harlequin Romantic Suspense,9780369713742,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:56,https://www.kobo.com/us/en/ebook/under-the-rancher-s-protection
9780369713285,US,Kobo US,,Harlequin Romance March 2022 Box Set,Liz Fielding,23862,,,15.990,USD,0,"Short Stories, Romance, Fiction & Literature, Contemporary",256,17 - 18,213k,Harlequin,"February 22, 2022",Harlequin Romance,9780369713285,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:43,https://www.kobo.com/us/en/ebook/harlequin-romance-march-2022-box-set
9780369713315,US,Kobo US,,Escape with Her Greek Tycoon,Michelle Douglas,15453,,,4.990,USD,4.0,"Family Life, Fiction & Literature, Contemporary, Romance",,,,Harlequin,"March 29, 2022",Harlequin Romance,9780369713315,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:14,https://www.kobo.com/us/en/ebook/escape-with-her-greek-tycoon
9780369713278,US,Kobo US,,Baby Surprise for the Millionaire,Ruby Basu,15455,,,4.990,USD,0,"Family Life, Fiction & Literature, Contemporary, Romance",256,4 - 5,55k,Harlequin,"February 22, 2022",Harlequin Romance,9780369713278,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:07:18,https://www.kobo.com/us/en/ebook/baby-surprise-for-the-millionaire
9780369713070,US,Kobo US,,The Single Dad's Christmas Proposal,Ella Hayes,15455,,,4.990,USD,0,"Family Life, Fiction & Literature, Contemporary, Romance",256,4 - 5,55k,Harlequin,"October 26, 2021",Harlequin Romance,9780369713070,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:24,https://www.kobo.com/us/en/ebook/the-single-dad-s-christmas-proposal
9780369712547,US,Kobo US,,Their Marriage Meant To Be,Louisa Heaton,90410,,,4.990,USD,0,"Romance, Fiction & Literature, Contemporary",192,4 - 5,54k,Harlequin,"January 25, 2022",Harlequin Medical Romances,9780369712547,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:20,https://www.kobo.com/us/en/ebook/their-marriage-meant-to-be
9780369712806,US,Kobo US,,Harlequin Medical Romance May 2022 - Box Set 2 of 2,Charlotte Hawkes,15456,,,11.990,USD,4.0,"Family Life, Fiction & Literature, Contemporary, Romance",192,13 - 14,162k,Harlequin,"April 26, 2022",Harlequin Medical Romances,9780369712806,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:18,https://www.kobo.com/us/en/ebook/harlequin-medical-romance-may-2022-box-set-2-of-2
9780369713773,US,Kobo US,,Colton 911: Secret Alibi,Beth Cornelison,3300,,,4.990,USD,4.5,"Thrillers, Romance, Mystery & Suspense, Romantic Suspense, Contemporary",288,5 - 6,75k,Harlequin,"November 30, 2021",Harlequin Romantic Suspense,9780369713773,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:05:18,https://www.kobo.com/us/en/ebook/colton-911-secret-alibi
9780369713544,US,Kobo US,,Colton K-9 Target,Justine Davis,16629,,,5.990,USD,3.89,"Romance, Fiction & Literature, Romantic Suspense",288,5 - 6,77k,Harlequin,"August 24, 2021",Harlequin Romantic Suspense,9780369713544,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:16,https://www.kobo.com/us/en/ebook/colton-k-9-target
9780369713254,US,Kobo US,,Second Chance with His Cinderella,Kandy Shepherd,15442,,,4.990,USD,0,"Family Life, Fiction & Literature, Romance",256,4 - 5,59k,Harlequin,"February 22, 2022",Harlequin Romance,9780369713254,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:04:42,https://www.kobo.com/us/en/ebook/second-chance-with-his-cinderella
